"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"3977","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","14,000",NA
"3978","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","132,000",NA
"3979","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MARYLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","9,900",NA
"3980","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MASSACHUSETTS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","10,400",NA
"3981","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","85,000",NA
"3982","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MINNESOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","94,200",NA
"3983","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","13,000",NA
"3984","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","16,000",NA
"3985","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","12,000",NA
"3986","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","43,000",NA
"3987","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEVADA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,600",NA
"3988","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW HAMPSHIRE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","4,100",NA
"3989","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW JERSEY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","38,000",NA
"3990","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1,400",NA
"3991","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","110,000",NA
"3992","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","62,000",NA
"3993","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","38","38","ND","NORTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","112,000",NA
"3994","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","39","39","OH","OHIO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OHIO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","30,000",NA
"3995","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","40","40","OK","OKLAHOMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OKLAHOMA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","8,500",NA
"3996","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","41","41","OR","OREGON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OREGON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","36,500",NA
"3997","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","42","42","PA","PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","PENNSYLVANIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","83,000",NA
"3998","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","44","44","RI","RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","RHODE ISLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","4,400",NA
"3999","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","45","45","SC","SOUTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","15,000",NA
"4000","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","46","46","SD","SOUTH DAKOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","SOUTH DAKOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","14,000",NA
"4001","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","23,000",NA
"4002","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","48","48","TX","TEXAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TEXAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","27,000",NA
"4003","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","13,000",NA
"4004","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","50","50","VT","VERMONT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VERMONT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","5,400",NA
"4005","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","45,300",NA
"4006","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","31,000",NA
"4007","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","54","54","WV","WEST VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WEST VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","17,000",NA
"4008","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","55","55","WI","WISCONSIN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WISCONSIN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","67,000",NA
"4009","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","POTATOES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","STATE","56","56","WY","WYOMING",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WYOMING","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","7,500",NA
"4010","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","32,400",NA
"4011","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","04","04","AZ","ARIZONA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARIZONA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","5,100",NA
"4012","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","21,000",NA
"4013","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","06","06","CA","CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CALIFORNIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","120,800",NA
"4014","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","57,000",NA
"4015","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","09","09","CT","CONNECTICUT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CONNECTICUT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","9,100",NA
"4016","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","10","10","DE","DELAWARE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","DELAWARE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","4,100",NA
"4017","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","12","12","FL","FLORIDA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","FLORIDA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","24,900",NA
"4018","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","8,500",NA
"4019","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","165,000",NA
"4020","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","17","17","IL","ILLINOIS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ILLINOIS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","8,000",NA
"4021","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","18","18","IN","INDIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","INDIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","17,000",NA
"4022","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","19","19","IA","IOWA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IOWA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","11,000",NA
"4023","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","20","20","KS","KANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","8,800",NA
"4024","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","21","21","KY","KENTUCKY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KENTUCKY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","22,000",NA
"4025","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","14,200",NA
"4026","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","132,000",NA
"4027","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MARYLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","9,900",NA
"4028","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MASSACHUSETTS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","10,400",NA
"4029","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","87,000",NA
"4030","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MINNESOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","96,300",NA
"4031","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","13,000",NA
"4032","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","16,000",NA
"4033","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","12,300",NA
"4034","SURVEY","CROPS","VEGETABLES","POTATOES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","POTATOES - ACRES PLANTED","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","44,000",NA
